Inscription_id,orc_mint_total,ord_amt,mint_id,block_time,block_height,txid,owner
3383881,9820100,10000,1283,2023-05-03 17:05:39.000 UTC,788116,1d850f66eb59b30e7f172ebd2e94f6eaefe753fad5f3e32106dd5e8793daea2a,bc1p8n4w4h8qrtjgv25dgzn73sg2u9pj92tgn4zgtsxgzldlcg338uws4qqycl
3383882,9830100,10000,1284,2023-05-03 17:05:39.000 UTC,788116,e314ade40995f0936630b2f71646355b1556c8cfe7205997cf2fc3c6cbcb7a3d,bc1p8n4w4h8qrtjgv25dgzn73sg2u9pj92tgn4zgtsxgzldlcg338uws4qqycl
3383883,9840100,10000,1285,2023-05-03 17:05:39.000 UTC,788116,efedc24c33f669a190d76158bb123edc8e1d81e1e60cea3920f5f76696dee53d,bc1p8n4w4h8qrtjgv25dgzn73sg2u9pj92tgn4zgtsxgzldlcg338uws4qqycl
3383884,9850100,10000,1286,2023-05-03 17:05:39.000 UTC,788116,d6cf802a79329ca9a10219fe3a07f71f75d9c4bf05cca430f948ef2350488867,bc1p8n4w4h8qrtjgv25dgzn73sg2u9pj92tgn4zgtsxgzldlcg338uws4qqycl
3383885,9860100,10000,1287,2023-05-03 17:05:39.000 UTC,788116,936cf731d702a8a438c0ef9ef251297e25e8cf7a67b3f2e46e6b470332ea0472,bc1p8n4w4h8qrtjgv25dgzn73sg2u9pj92tgn4zgtsxgzldlcg338uws4qqycl
3383886,9870100,10000,1288,2023-05-03 17:05:39.000 UTC,788116,c5d29e63144e8c8e0f8e72ca04f5488cf0d3cbf56d50a7d40248c10c3be9568f,bc1p8n4w4h8qrtjgv25dgzn73sg2u9pj92tgn4zgtsxgzldlcg338uws4qqycl
3383887,9880100,10000,1289,2023-05-03 17:05:39.000 UTC,788116,85fb06036f68e68221836e25e2cba90bcc6b94b8a6b42fb10446b0a166656b93,bc1p8n4w4h8qrtjgv25dgzn73sg2u9pj92tgn4zgtsxgzldlcg338uws4qqycl
3383888,9890100,10000,1290,2023-05-03 17:05:39.000 UTC,788116,efa5745956dedb8f9ee3852f97661506e4baf9e092ef4366b0e3bf4855b3f2a9,bc1p8n4w4h8qrtjgv25dgzn73sg2u9pj92tgn4zgtsxgzldlcg338uws4qqycl
3383889,9900100,10000,1291,2023-05-03 17:05:39.000 UTC,788116,ed73f92ae814a5c7dac89c64b0c5343faa940113b5ea51c31027ebf6bcd9adbb,bc1p8n4w4h8qrtjgv25dgzn73sg2u9pj92tgn4zgtsxgzldlcg338uws4qqycl
3383890,9910100,10000,1292,2023-05-03 17:05:39.000 UTC,788116,15e74e4f1bf6fd4251298b20a0f21f831faaccae5d79e7ffcaea64925c1729e1,bc1p8n4w4h8qrtjgv25dgzn73sg2u9pj92tgn4zgtsxgzldlcg338uws4qqycl
3383891,9920100,10000,1293,2023-05-03 17:05:39.000 UTC,788116,f89c9c56f25868f50859bb410021d292b0fcc10cc100a0587908b2384407b3ea,bc1p8n4w4h8qrtjgv25dgzn73sg2u9pj92tgn4zgtsxgzldlcg338uws4qqycl
3383892,9930100,10000,1294,2023-05-03 17:05:39.000 UTC,788116,21e43dfb28c7671ea3d953f6d933066dcca0054e16242c2875771128fde202f7,bc1p8n4w4h8qrtjgv25dgzn73sg2u9pj92tgn4zgtsxgzldlcg338uws4qqycl
3383893,9940100,10000,1295,2023-05-03 17:05:39.000 UTC,788116,0e0b84ba4bd3940e24ab9281f1019ea74b4bfbe64fa43f85060eb99ca42cdff7,bc1p8n4w4h8qrtjgv25dgzn73sg2u9pj92tgn4zgtsxgzldlcg338uws4qqycl
3383894,9942200,2100,1296,2023-05-03 17:05:39.000 UTC,788116,3c446f42880f76ef2f27c9cb55ae2d3a19678819cbe4098ef24b1a03393f95c3,bc1p4cm4mdck06d2y9uhltxqk6kkee9y37pegflyvfhxg5a52u376x9qzu7mwc
3383896,9952200,10000,1297,2023-05-03 17:05:39.000 UTC,788116,58be58b9b47b0c1a9701bc42698cdada7622e794ec52ac3045786ac4e71c442c,bc1px0rjahngqe3ny503tazcewvke93ymye3du4p6sl0t29afq38pysqfww03n
3383897,9962200,10000,1298,2023-05-03 17:05:39.000 UTC,788116,0570e2af1c58dca3a48f22458b07081f11f1309fe51ff5fe548540e2de0a9669,bc1p4cm4mdck06d2y9uhltxqk6kkee9y37pegflyvfhxg5a52u376x9qzu7mwc
3383899,9972200,10000,1299,2023-05-03 17:05:39.000 UTC,788116,99de9dc1d0cdee480c242d1ce2ba46d92d277310dbfbc5cb956233eb970643c7,bc1px0rjahngqe3ny503tazcewvke93ymye3du4p6sl0t29afq38pysqfww03n
3383902,9982200,10000,1300,2023-05-03 17:05:39.000 UTC,788116,f565b2bdbb9a8edc05939f98bbdea6e417850db48311c83bb455addc53f30f70,bc1pqupa5wm4heqe7g6t8w49vw34zn7h6wemefqc489djj8cavtu578s5j9gzr
3383903,9992200,10000,1301,2023-05-03 17:05:39.000 UTC,788116,20b8268991f215b59c7c91b00316532b6515ee15c169b1bd587c5dc1fdb63883,bc1p053ax9d4kkfqqkm2jk0vq7u7xmmh9cxk4ah94vrqppkecsxhq0ushmr2wz
3383905,9994300,2100,1302,2023-05-03 17:05:39.000 UTC,788116,888dd55ce8f8e14b808dfb5c55a3fcd238c0463098ad775ffd83982d985ce605,bc1pxnkkqtf0jgezxtvcrhl5pfj9s48vwdkykgancsrt8px9gn8pe3zq7fdhp0
3383906,9996400,2100,1303,2023-05-03 17:05:39.000 UTC,788116,463c284aa49cc06767a7d92d1d92ae9ef5dc22ed5c5dc61d701af69b99e3a606,bc1pxnkkqtf0jgezxtvcrhl5pfj9s48vwdkykgancsrt8px9gn8pe3zq7fdhp0
3383907,9998500,2100,1304,2023-05-03 17:05:39.000 UTC,788116,522e2f9d5c5860b3676de2b61e16cbc6a68e38d1c9c23f3a02860803675a290a,bc1pxnkkqtf0jgezxtvcrhl5pfj9s48vwdkykgancsrt8px9gn8pe3zq7fdhp0
3383908,10000600,2100,1305,2023-05-03 17:05:39.000 UTC,788116,4031820478ad2251fcc28f5f6d9ba204616d8355b4f526b321cb5c52a2ad0a12,bc1pxnkkqtf0jgezxtvcrhl5pfj9s48vwdkykgancsrt8px9gn8pe3zq7fdhp0
3383909,10002700,2100,1306,2023-05-03 17:05:39.000 UTC,788116,dd7c40ddffecb69f37efb51f8177d318baf1d3b95bb57d5e4add3af3d4077a1e,bc1pxnkkqtf0jgezxtvcrhl5pfj9s48vwdkykgancsrt8px9gn8pe3zq7fdhp0
3383910,10004800,2100,1307,2023-05-03 17:05:39.000 UTC,788116,82f27a21499aefb16394e905979e4c5d11bc9da5741cc62c5a4471255f7b3a2d,bc1pxnkkqtf0jgezxtvcrhl5pfj9s48vwdkykgancsrt8px9gn8pe3zq7fdhp0
3383911,10006900,2100,1308,2023-05-03 17:05:39.000 UTC,788116,52f1ee885c8bcf1cddf5355f5f4fdbddbad463d8981654142245fee5b42d4338,bc1pxnkkqtf0jgezxtvcrhl5pfj9s48vwdkykgancsrt8px9gn8pe3zq7fdhp0
3383912,10009000,2100,1309,2023-05-03 17:05:39.000 UTC,788116,0880e9e7ca54b48c62cdfcf7f8f22a78b466a16d4cfee0ffe89d6ecc93a3c741,bc1pxnkkqtf0jgezxtvcrhl5pfj9s48vwdkykgancsrt8px9gn8pe3zq7fdhp0
3383913,10011100,2100,1310,2023-05-03 17:05:39.000 UTC,788116,e5532072e535f08fe9fabedff7ed4bd82bf4d210315691d5d6c90f579bad424e,bc1pxnkkqtf0jgezxtvcrhl5pfj9s48vwdkykgancsrt8px9gn8pe3zq7fdhp0
3383914,10013200,2100,1311,2023-05-03 17:05:39.000 UTC,788116,d690700160252e12a65f9416c556ffd743ef8ac18c24651ad0c256a6adc3f556,bc1pxnkkqtf0jgezxtvcrhl5pfj9s48vwdkykgancsrt8px9gn8pe3zq7fdhp0
3383915,10015300,2100,1312,2023-05-03 17:05:39.000 UTC,788116,663d8e706cd9e1992c4e9b7b95bec89eaf5162423939dc11217d44c394b36558,bc1pxnkkqtf0jgezxtvcrhl5pfj9s48vwdkykgancsrt8px9gn8pe3zq7fdhp0
3383916,10017400,2100,1313,2023-05-03 17:05:39.000 UTC,788116,dd5e9d2d89948d12e3cada6779d3f7fe24a162932297577362e00d6e2da2f05a,bc1pxnkkqtf0jgezxtvcrhl5pfj9s48vwdkykgancsrt8px9gn8pe3zq7fdhp0
3383917,10019500,2100,1314,2023-05-03 17:05:39.000 UTC,788116,88ccba30891ca36d2d26ba29bb405ef3bcd02b64813a51fae736197ca1fbd85f,bc1pxnkkqtf0jgezxtvcrhl5pfj9s48vwdkykgancsrt8px9gn8pe3zq7fdhp0
3383918,10021600,2100,1315,2023-05-03 17:05:39.000 UTC,788116,01a69773109a5812251b5fee93640290d767aacf6afd1ee00f8ae77df7fcd960,bc1pxnkkqtf0jgezxtvcrhl5pfj9s48vwdkykgancsrt8px9gn8pe3zq7fdhp0
3383919,10023700,2100,1316,2023-05-03 17:05:39.000 UTC,788116,803eff5125b109d873177ee1dc605fea521598882f5ac7fb2093cd4cb72bc862,bc1pxnkkqtf0jgezxtvcrhl5pfj9s48vwdkykgancsrt8px9gn8pe3zq7fdhp0
3383920,10025800,2100,1317,2023-05-03 17:05:39.000 UTC,788116,21b925f98c7733f89143bb54a4154b473757d9aa215989c7b51534b80ad7fc63,bc1pxnkkqtf0jgezxtvcrhl5pfj9s48vwdkykgancsrt8px9gn8pe3zq7fdhp0
3383921,10027900,2100,1318,2023-05-03 17:05:39.000 UTC,788116,bc1b1cbe36606b5abb47e21487eb57ffa15848d978c1ac49c2f3b59959c1ac69,bc1pxnkkqtf0jgezxtvcrhl5pfj9s48vwdkykgancsrt8px9gn8pe3zq7fdhp0
3383922,10030000,2100,1319,2023-05-03 17:05:39.000 UTC,788116,acdebdc59917857858b09741015755690d72da32eb193b23fc8520a73cb2f26f,bc1pxnkkqtf0jgezxtvcrhl5pfj9s48vwdkykgancsrt8px9gn8pe3zq7fdhp0
3383923,10032100,2100,1320,2023-05-03 17:05:39.000 UTC,788116,593d4c2187afca9249fcef0983c51ad310a45a51801b24bc030c4328b53b1774,bc1pxnkkqtf0jgezxtvcrhl5pfj9s48vwdkykgancsrt8px9gn8pe3zq7fdhp0
3383924,10034200,2100,1321,2023-05-03 17:05:39.000 UTC,788116,f74987ec0cae7e0645bf63b7aaa4b6c6c3bddd9bc82f5f7856ff0b94e79c1380,bc1pxnkkqtf0jgezxtvcrhl5pfj9s48vwdkykgancsrt8px9gn8pe3zq7fdhp0
3383925,10036300,2100,1322,2023-05-03 17:05:39.000 UTC,788116,485d92ae81ed6a87b3f7ecebec7d8e6970ffa67e6a2977444a19847db7855280,bc1pxnkkqtf0jgezxtvcrhl5pfj9s48vwdkykgancsrt8px9gn8pe3zq7fdhp0
3383926,10038400,2100,1323,2023-05-03 17:05:39.000 UTC,788116,0e9621947f6ba0c8062d0194b7a9030b8b08eb27229603ac9da36142fe5f2597,bc1pxnkkqtf0jgezxtvcrhl5pfj9s48vwdkykgancsrt8px9gn8pe3zq7fdhp0
3383927,10040500,2100,1324,2023-05-03 17:05:39.000 UTC,788116,b60d86d52fe223dd09f43724175f4c5955842a505ddfacfabc921b2ca9c36799,bc1pxnkkqtf0jgezxtvcrhl5pfj9s48vwdkykgancsrt8px9gn8pe3zq7fdhp0
3383928,10042600,2100,1325,2023-05-03 17:05:39.000 UTC,788116,59a102bff6d7900f029af9a1b6354bb512ec155226c550384e1427008a518b9b,bc1pxnkkqtf0jgezxtvcrhl5pfj9s48vwdkykgancsrt8px9gn8pe3zq7fdhp0
3383929,10044700,2100,1326,2023-05-03 17:05:39.000 UTC,788116,0c2514e9904967b732c03bd2ce179409868dc72b816510b0a8c88215fe643b9d,bc1pxnkkqtf0jgezxtvcrhl5pfj9s48vwdkykgancsrt8px9gn8pe3zq7fdhp0
3383930,10046800,2100,1327,2023-05-03 17:05:39.000 UTC,788116,892d7d669a1ab8e0546ea14ef172c055c2fbf133ace1d42de5330039a8551da1,bc1pxnkkqtf0jgezxtvcrhl5pfj9s48vwdkykgancsrt8px9gn8pe3zq7fdhp0
3383931,10048900,2100,1328,2023-05-03 17:05:39.000 UTC,788116,51a4882afd713de2412aea72c6e22606f4f7166541576278f1f67804497564a2,bc1pxnkkqtf0jgezxtvcrhl5pfj9s48vwdkykgancsrt8px9gn8pe3zq7fdhp0
3383932,10051000,2100,1329,2023-05-03 17:05:39.000 UTC,788116,c9888c5ce8125b9ad58954306705d2f1b56dab9f8329bf758b0dba3b4a00c7a3,bc1pxnkkqtf0jgezxtvcrhl5pfj9s48vwdkykgancsrt8px9gn8pe3zq7fdhp0
3383933,10053100,2100,1330,2023-05-03 17:05:39.000 UTC,788116,7bf712a35d7bd46a59b37313a3781e96bb5c7ea1ce286ddf8666527c282616ac,bc1pxnkkqtf0jgezxtvcrhl5pfj9s48vwdkykgancsrt8px9gn8pe3zq7fdhp0
3383934,10055200,2100,1331,2023-05-03 17:05:39.000 UTC,788116,a3ff2135981028026d19fffd83906767ff34b6aa475ba68b2df8ac1dc01fcebb,bc1pxnkkqtf0jgezxtvcrhl5pfj9s48vwdkykgancsrt8px9gn8pe3zq7fdhp0
3383935,10057300,2100,1332,2023-05-03 17:05:39.000 UTC,788116,ec2e1b15d06fb7dad2e5af4a0c6e04e807788aa64aab6b039f54af61181894c2,bc1pxnkkqtf0jgezxtvcrhl5pfj9s48vwdkykgancsrt8px9gn8pe3zq7fdhp0
3383936,10059400,2100,1333,2023-05-03 17:05:39.000 UTC,788116,b7c8e9a3acf6710651b7b1af61fd136db638b8b7eb1c5e939e873cfb9f8ef8cb,bc1pxnkkqtf0jgezxtvcrhl5pfj9s48vwdkykgancsrt8px9gn8pe3zq7fdhp0
3383937,10061500,2100,1334,2023-05-03 17:05:39.000 UTC,788116,a352252370d8dddcf7a1b3985b3fab70f2e1e3ce89b5376b1af73ace9006eecd,bc1pxnkkqtf0jgezxtvcrhl5pfj9s48vwdkykgancsrt8px9gn8pe3zq7fdhp0
3383938,10063600,2100,1335,2023-05-03 17:05:39.000 UTC,788116,515b807e610eb2c2c30798e01290bc9e56b8d53370f1468a784d9a571d2c17e0,bc1pxnkkqtf0jgezxtvcrhl5pfj9s48vwdkykgancsrt8px9gn8pe3zq7fdhp0
3383939,10065700,2100,1336,2023-05-03 17:05:39.000 UTC,788116,473cb1ffb0f4006dad955568d17ff3a5a25bed19ed92c9fbe44f1e2ebef12fe1,bc1pxnkkqtf0jgezxtvcrhl5pfj9s48vwdkykgancsrt8px9gn8pe3zq7fdhp0
3383940,10067800,2100,1337,2023-05-03 17:05:39.000 UTC,788116,13d3894707c2aae874d1b61a2508242bf78213d2ee6870daed9295e510087fe3,bc1pxnkkqtf0jgezxtvcrhl5pfj9s48vwdkykgancsrt8px9gn8pe3zq7fdhp0
3383941,10069900,2100,1338,2023-05-03 17:05:39.000 UTC,788116,3d2ab8a958f3618eb2edbd299546d615a0152eef0b17be70b118037ea09390e4,bc1pxnkkqtf0jgezxtvcrhl5pfj9s48vwdkykgancsrt8px9gn8pe3zq7fdhp0
3383942,10072000,2100,1339,2023-05-03 17:05:39.000 UTC,788116,1f4c7fb0250e94c3f89e3aca6f2d878b231f2063874961a4b1152f61fc7c36e6,bc1pxnkkqtf0jgezxtvcrhl5pfj9s48vwdkykgancsrt8px9gn8pe3zq7fdhp0
3383943,10074100,2100,1340,2023-05-03 17:05:39.000 UTC,788116,046dae81b1597a17836b945713b5d40814bca8fc3ce0b9d7ed937ae8202860ea,bc1pxnkkqtf0jgezxtvcrhl5pfj9s48vwdkykgancsrt8px9gn8pe3zq7fdhp0
3383944,10076200,2100,1341,2023-05-03 17:05:39.000 UTC,788116,c31c3f3ad3abff230fdd477b57e1b13a5d9c74af76b430242a5f02d8f03520eb,bc1pxnkkqtf0jgezxtvcrhl5pfj9s48vwdkykgancsrt8px9gn8pe3zq7fdhp0
3383945,10078300,2100,1342,2023-05-03 17:05:39.000 UTC,788116,d527f60d2d28e945ca31dbe73756653fb6e6c030b37170372acbb03711b137f3,bc1pxnkkqtf0jgezxtvcrhl5pfj9s48vwdkykgancsrt8px9gn8pe3zq7fdhp0
3383946,10080400,2100,1343,2023-05-03 17:05:39.000 UTC,788116,a00b5fcb9e80119f5285f2f95ce20c96b27189acd2ba158a97b7664d15a15bf4,bc1pxnkkqtf0jgezxtvcrhl5pfj9s48vwdkykgancsrt8px9gn8pe3zq7fdhp0
3383947,10082500,2100,1344,2023-05-03 17:05:39.000 UTC,788116,a785e6c12d7b3fec3c230bab09c22ce922654654bbe628e1247aac38ccf765f6,bc1pxnkkqtf0jgezxtvcrhl5pfj9s48vwdkykgancsrt8px9gn8pe3zq7fdhp0
3383948,10084600,2100,1345,2023-05-03 17:05:39.000 UTC,788116,16a0a595f4e2fd227a633aba378df50c8d814449b42996f1b8dd874fe0f93cf8,bc1pxnkkqtf0jgezxtvcrhl5pfj9s48vwdkykgancsrt8px9gn8pe3zq7fdhp0
3383949,10086700,2100,1346,2023-05-03 17:05:39.000 UTC,788116,8f715c86d6825da6c2f1cbaaf52d67c6f04dbd6e2c3b390d5e15473928215cfa,bc1pxnkkqtf0jgezxtvcrhl5pfj9s48vwdkykgancsrt8px9gn8pe3zq7fdhp0
3383950,10088800,2100,1347,2023-05-03 17:05:39.000 UTC,788116,27f17b449ed8e6828c2a1ca0283375242ff0db1697aacaeae01a810c41d85ffc,bc1pxnkkqtf0jgezxtvcrhl5pfj9s48vwdkykgancsrt8px9gn8pe3zq7fdhp0
3383980,10098800,10000,1348,2023-05-03 17:05:39.000 UTC,788116,60791821fc60aeaee0df473bf117f6127c1d77be95b7a76a41c31cefbee7e0c9,bc1pr0u446cm26pr3l6hkeqed9pz6f6mzw6x6a9jee8l78dxne0jqpzqfuy6g7
3383981,10108800,10000,1349,2023-05-03 17:05:39.000 UTC,788116,9e97e784c5f9d365d76f9f668bd360ad895b0e6efdf13df5161405fa8ad5fc03,bc1pr0u446cm26pr3l6hkeqed9pz6f6mzw6x6a9jee8l78dxne0jqpzqfuy6g7
3383982,10118800,10000,1350,2023-05-03 17:05:39.000 UTC,788116,56313bd3227e0a5776ea201f6d7da460925de1aee64213909c6af1608a4cde06,bc1pr0u446cm26pr3l6hkeqed9pz6f6mzw6x6a9jee8l78dxne0jqpzqfuy6g7
3383983,10128800,10000,1351,2023-05-03 17:05:39.000 UTC,788116,b8cba5e9159630b65d2434cbb6a916e2944c492f9e00510f44971ac5b745b115,bc1pr0u446cm26pr3l6hkeqed9pz6f6mzw6x6a9jee8l78dxne0jqpzqfuy6g7
3383984,10138800,10000,1352,2023-05-03 17:05:39.000 UTC,788116,7d58136c6f1d910306a503acda71de0113f530e87c67e3c14f944775f5a71517,bc1pr0u446cm26pr3l6hkeqed9pz6f6mzw6x6a9jee8l78dxne0jqpzqfuy6g7
3383985,10148800,10000,1353,2023-05-03 17:05:39.000 UTC,788116,6d7708cbbf1911f2e76bc6d62829c32a3ec26aa6e98fa77300f30694f2648817,bc1pr0u446cm26pr3l6hkeqed9pz6f6mzw6x6a9jee8l78dxne0jqpzqfuy6g7
3383986,10158800,10000,1354,2023-05-03 17:05:39.000 UTC,788116,48281a40b95bdb3439570bb23ee5f9fd2a530a0566705814d73824c236c54b27,bc1pr0u446cm26pr3l6hkeqed9pz6f6mzw6x6a9jee8l78dxne0jqpzqfuy6g7
3383987,10168800,10000,1355,2023-05-03 17:05:39.000 UTC,788116,1c9eab7f155e2285ce91d2313a68eb78865fe47a1aa1b5b830f25c43aec5722a,bc1pr0u446cm26pr3l6hkeqed9pz6f6mzw6x6a9jee8l78dxne0jqpzqfuy6g7
3383988,10178800,10000,1356,2023-05-03 17:05:39.000 UTC,788116,6ba9b15a9c0af71497085263575770c3a102a481a721ecd5c7f673698518f02a,bc1pr0u446cm26pr3l6hkeqed9pz6f6mzw6x6a9jee8l78dxne0jqpzqfuy6g7
3383989,10188800,10000,1357,2023-05-03 17:05:39.000 UTC,788116,851e2d2ec47d4fa9ea176f8b12229c75613175967da7b2d20b11d19075fe4c32,bc1pr0u446cm26pr3l6hkeqed9pz6f6mzw6x6a9jee8l78dxne0jqpzqfuy6g7
3383990,10198800,10000,1358,2023-05-03 17:05:39.000 UTC,788116,7699f8b8fad255e048c862e8803d5020e8dd34aabd1fb00cd23d2302369bb54a,bc1pr0u446cm26pr3l6hkeqed9pz6f6mzw6x6a9jee8l78dxne0jqpzqfuy6g7
3383991,10208800,10000,1359,2023-05-03 17:05:39.000 UTC,788116,c8ec4af49f25a35075551e6469fcf88718b46b68e4c6e8a909b2c87dbbca5e53,bc1pr0u446cm26pr3l6hkeqed9pz6f6mzw6x6a9jee8l78dxne0jqpzqfuy6g7
3383992,10218800,10000,1360,2023-05-03 17:05:39.000 UTC,788116,5db01300b149c8d303edb8a44a024b06fdf7c9583f43bc378e59a8acb1f4ea59,bc1pr0u446cm26pr3l6hkeqed9pz6f6mzw6x6a9jee8l78dxne0jqpzqfuy6g7
3383993,10228800,10000,1361,2023-05-03 17:05:39.000 UTC,788116,d4ba390707a73eaedc90bb325bd320fdf4cb3d446fde09072ba72d72046bdb5a,bc1pr0u446cm26pr3l6hkeqed9pz6f6mzw6x6a9jee8l78dxne0jqpzqfuy6g7
3383994,10238800,10000,1362,2023-05-03 17:05:39.000 UTC,788116,9d4a0ca6fdd8ca407945e73e45d503bd08291e17654adb0cdd71b3180242c86a,bc1pr0u446cm26pr3l6hkeqed9pz6f6mzw6x6a9jee8l78dxne0jqpzqfuy6g7
3383995,10248800,10000,1363,2023-05-03 17:05:39.000 UTC,788116,6ce481e9065ce7b95d322a4ae15f8cd53ef8af16ba087459bfced74116f57c6f,bc1pr0u446cm26pr3l6hkeqed9pz6f6mzw6x6a9jee8l78dxne0jqpzqfuy6g7
3383996,10258800,10000,1364,2023-05-03 17:05:39.000 UTC,788116,8bce818fe3bc3264f1ad80fbc16af3c94491637d6ad0ad6c06f1d6d785909e7a,bc1pr0u446cm26pr3l6hkeqed9pz6f6mzw6x6a9jee8l78dxne0jqpzqfuy6g7
3383997,10268800,10000,1365,2023-05-03 17:05:39.000 UTC,788116,b4b8d6eb115788c55b1aa08ffe811dee766fe3215a03e902c1e307faf38d757d,bc1pr0u446cm26pr3l6hkeqed9pz6f6mzw6x6a9jee8l78dxne0jqpzqfuy6g7
3383998,10278800,10000,1366,2023-05-03 17:05:39.000 UTC,788116,5be819a34ca1055abeedcc00a70c8142d115587aa193d269fb36823970adf582,bc1pr0u446cm26pr3l6hkeqed9pz6f6mzw6x6a9jee8l78dxne0jqpzqfuy6g7
3383999,10288800,10000,1367,2023-05-03 17:05:39.000 UTC,788116,299fb0d9e95c9f9fdcf20bfb54518a45f36e06b98e9722e2085d8537ccd2d392,bc1pr0u446cm26pr3l6hkeqed9pz6f6mzw6x6a9jee8l78dxne0jqpzqfuy6g7
3384000,10298800,10000,1368,2023-05-03 17:05:39.000 UTC,788116,5656524991ddaa69b0a34178fc799baf9d6030dacdd0fe540c4a593c0be4e2b0,bc1pr0u446cm26pr3l6hkeqed9pz6f6mzw6x6a9jee8l78dxne0jqpzqfuy6g7
3384001,10308800,10000,1369,2023-05-03 17:05:39.000 UTC,788116,861aea9ff279c12817b0d2da58c9a92d0ee662249e0b04b9907396520b77a1be,bc1pr0u446cm26pr3l6hkeqed9pz6f6mzw6x6a9jee8l78dxne0jqpzqfuy6g7
3384002,10318800,10000,1370,2023-05-03 17:05:39.000 UTC,788116,47c6956db6308d02f84d555f9d5f0ad3a0b7676b033c4b62486c0e769bc5d2ce,bc1pr0u446cm26pr3l6hkeqed9pz6f6mzw6x6a9jee8l78dxne0jqpzqfuy6g7
3384003,10328800,10000,1371,2023-05-03 17:05:39.000 UTC,788116,5625d4b5606c4c96b3b107d2ac017eb8ead2b6518bae26252fab715835b297ed,bc1pr0u446cm26pr3l6hkeqed9pz6f6mzw6x6a9jee8l78dxne0jqpzqfuy6g7
3384004,10338800,10000,1372,2023-05-03 17:05:39.000 UTC,788116,1c75f4c3a62dfbdd7d6124ec78c0b22b63cb9828784418bf793d697125fc64f7,bc1pr0u446cm26pr3l6hkeqed9pz6f6mzw6x6a9jee8l78dxne0jqpzqfuy6g7
3384005,10348800,10000,1373,2023-05-03 17:05:39.000 UTC,788116,10bfc3aa1ca3dd8970fd587196b09b815bc96fcd1ba5e3ffe8c6d4b984b412ce,bc1pr0u446cm26pr3l6hkeqed9pz6f6mzw6x6a9jee8l78dxne0jqpzqfuy6g7
3384006,10358800,10000,1374,2023-05-03 17:05:39.000 UTC,788116,8a1da1700021e5f4f23b5f4f79deb048d35ac95ab367b7be14fa48d2e9834b08,bc1pr0u446cm26pr3l6hkeqed9pz6f6mzw6x6a9jee8l78dxne0jqpzqfuy6g7
3384007,10368800,10000,1375,2023-05-03 17:05:39.000 UTC,788116,a8c68151badbec6a14856637677a240624526fa1df019eff14b6f7d2b2c4350c,bc1pr0u446cm26pr3l6hkeqed9pz6f6mzw6x6a9jee8l78dxne0jqpzqfuy6g7
3384008,10378800,10000,1376,2023-05-03 17:05:39.000 UTC,788116,d1ee84305a4ef1a868a4100b1bde905a64260e4c5390b20af636b6f4e3f5c511,bc1pr0u446cm26pr3l6hkeqed9pz6f6mzw6x6a9jee8l78dxne0jqpzqfuy6g7
3384009,10388800,10000,1377,2023-05-03 17:05:39.000 UTC,788116,6fe4dcd7dc90897a62888744508c90ce7dffacc0fa91e5b90005e794574f9322,bc1pr0u446cm26pr3l6hkeqed9pz6f6mzw6x6a9jee8l78dxne0jqpzqfuy6g7
3384010,10398800,10000,1378,2023-05-03 17:05:39.000 UTC,788116,ae6d881829cd39d1e0a80a16e709fd48514de1a50dcceb7902c4ee9278c0eb2f,bc1pr0u446cm26pr3l6hkeqed9pz6f6mzw6x6a9jee8l78dxne0jqpzqfuy6g7
3384011,10408800,10000,1379,2023-05-03 17:05:39.000 UTC,788116,026e8a9dbaae7f5dae73df04d113748f505792612b33ab7a8488affcb31ddb38,bc1pr0u446cm26pr3l6hkeqed9pz6f6mzw6x6a9jee8l78dxne0jqpzqfuy6g7
3384012,10418800,10000,1380,2023-05-03 17:05:39.000 UTC,788116,136e66200b62be30f85c723f261e9b0d8a61ff0f9840ab6fe39de15a451f4f55,bc1pr0u446cm26pr3l6hkeqed9pz6f6mzw6x6a9jee8l78dxne0jqpzqfuy6g7
3384013,10428800,10000,1381,2023-05-03 17:05:39.000 UTC,788116,6bdd8b1a2e7b20bb1f6242a36f9667819e584f4bc30787eca1a0d0df1fb6d857,bc1pr0u446cm26pr3l6hkeqed9pz6f6mzw6x6a9jee8l78dxne0jqpzqfuy6g7
3384014,10438800,10000,1382,2023-05-03 17:05:39.000 UTC,788116,0e31ce8f2829d7e7e2169cc6171b3025cc67ff2797b1541bf16814a1cbb13c70,bc1pr0u446cm26pr3l6hkeqed9pz6f6mzw6x6a9jee8l78dxne0jqpzqfuy6g7
3384015,10448800,10000,1383,2023-05-03 17:05:39.000 UTC,788116,7cf7b0443e61e7e61a5fd5b1758177feadd7c1bea4f5d8628c0aac945961097f,bc1pr0u446cm26pr3l6hkeqed9pz6f6mzw6x6a9jee8l78dxne0jqpzqfuy6g7
3384016,10458800,10000,1384,2023-05-03 17:05:39.000 UTC,788116,681561f791b5aea1d7b25ab9c06b389935dc4f370aa6df2e58fa2adccc8f7484,bc1pr0u446cm26pr3l6hkeqed9pz6f6mzw6x6a9jee8l78dxne0jqpzqfuy6g7
3384017,10468800,10000,1385,2023-05-03 17:05:39.000 UTC,788116,b5fa5f5f173fd76e27aeff7aa4ca1e7b704cb82b952cc967cf53adcbfd388c91,bc1pr0u446cm26pr3l6hkeqed9pz6f6mzw6x6a9jee8l78dxne0jqpzqfuy6g7
